sourceChromosome,sourceStart,sourceEnd,targetChromosome,targetStart,targetEnd,type,value
"1",8005801,8005802,"1",8005901,8005902,L,100
"1",8005901,8005902,"1",8006001,8006002,L,100
"1",8005901,8005902,"1",8006101,8006102,L,100
"1",8005901,8005902,"1",8006201,8006202,L,100
"1",8005801,8005802,"1",8006301,8006302,L,100
"1",8006301,8006302,"1",8006401,8006402,L,100
"1",8006301,8006302,"1",8006501,8006502,L,100
"1",8006301,8006302,"1",8006601,8006602,L,100
"1",8005801,8005802,"1",8006701,8006702,L,100
"1",8006701,8006702,"1",8006801,8006802,L,100
"1",8006701,8006702,"1",8006901,8006902,L,100
"1",8006701,8006702,"1",8007001,8007002,L,100
"1",7982801,7982802,"1",8007101,8007102,L,100
"1",8007101,8007102,"1",8007201,8007202,L,100
"1",8007201,8007202,"1",8007301,8007302,L,100
"1",8007301,8007302,"1",8007401,8007402,L,100
"1",8007401,8007402,"1",8007501,8007502,L,100
"1",8007401,8007402,"1",8007601,8007602,L,100
"1",8007401,8007402,"1",8007701,8007702,L,100
"1",8007301,8007302,"1",8007801,8007802,L,100
"1",8007801,8007802,"1",8007901,8007902,L,100
"1",8007801,8007802,"1",8008001,8008002,L,100
"1",8007801,8007802,"1",8008101,8008102,L,100
"1",8007301,8007302,"1",8008201,8008202,L,100
"1",8008201,8008202,"1",8008301,8008302,L,100
"1",8008201,8008202,"1",8008401,8008402,L,100
"1",8008201,8008202,"1",8008501,8008502,L,100
"1",8007201,8007202,"1",8008601,8008602,L,100
"1",8008601,8008602,"1",8008701,8008702,L,100
"1",8008701,8008702,"1",8008801,8008802,L,100
"1",8008701,8008702,"1",8008901,8008902,L,100
"1",8008701,8008702,"1",8009001,8009002,L,100
"1",8008601,8008602,"1",8009101,8009102,L,100
"1",8009101,8009102,"1",8009201,8009202,L,100
"1",8009101,8009102,"1",8009301,8009302,L,100
"1",8009101,8009102,"1",8009401,8009402,L,100
"1",8008601,8008602,"1",8009501,8009502,L,100
"1",8009501,8009502,"1",8009601,8009602,L,100
"1",8009501,8009502,"1",8009701,8009702,L,100
"1",8009501,8009502,"1",8009801,8009802,L,100
"1",8007201,8007202,"1",8009901,8009902,L,100
"1",8009901,8009902,"1",8010001,8010002,L,100
"1",8010001,8010002,"1",8010101,8010102,L,100
"1",8010001,8010002,"1",8010201,8010202,L,100
"1",8010001,8010002,"1",8010301,8010302,L,100
"1",8009901,8009902,"1",8010401,8010402,L,100
"1",8010401,8010402,"1",8010501,8010502,L,100
"1",8010401,8010402,"1",8010601,8010602,L,100
"1",8010401,8010402,"1",8010701,8010702,L,100
"1",8009901,8009902,"1",8010801,8010802,L,100
"1",8010801,8010802,"1",8010901,8010902,L,100
"1",8010801,8010802,"1",8011001,8011002,L,100
"1",8010801,8010802,"1",8011101,8011102,L,100
"1",8007101,8007102,"1",8011201,8011202,L,100
"1",8011201,8011202,"1",8011301,8011302,L,100
"1",8011301,8011302,"1",8011401,8011402,L,100
"1",8011401,8011402,"1",8011501,8011502,L,100
"1",8011401,8011402,"1",8011601,8011602,L,100
"1",8011401,8011402,"1",8011701,8011702,L,100
"1",8011301,8011302,"1",8011801,8011802,L,100
"1",8011801,8011802,"1",8011901,8011902,L,100
"1",8011801,8011802,"1",8012001,8012002,L,100
"1",8011801,8011802,"1",8012101,8012102,L,100
"1",8011301,8011302,"1",8012201,8012202,L,100
"1",8012201,8012202,"1",8012301,8012302,L,100
"1",8012201,8012202,"1",8012401,8012402,L,100
"1",8012201,8012202,"1",8012501,8012502,L,100
"1",8011201,8011202,"1",8012601,8012602,L,100
"1",8012601,8012602,"1",8012701,8012702,L,100
"1",8012701,8012702,"1",8012801,8012802,L,100
"1",8012701,8012702,"1",8012901,8012902,L,100
"1",8012701,8012702,"1",8013001,8013002,L,100
"1",8012601,8012602,"1",8013101,8013102,L,100
"1",8013101,8013102,"1",8013201,8013202,L,100
"1",8013101,8013102,"1",8013301,8013302,L,100
"1",8013101,8013102,"1",8013401,8013402,L,100
"1",8012601,8012602,"1",8013501,8013502,L,100
"1",8013501,8013502,"1",8013601,8013602,L,100
"1",8013501,8013502,"1",8013701,8013702,L,100
"1",8013501,8013502,"1",8013801,8013802,L,100
"1",8011201,8011202,"1",8013901,8013902,L,100
"1",8013901,8013902,"1",8014001,8014002,L,100
"1",8014001,8014002,"1",8014101,8014102,L,100
"1",8014001,8014002,"1",8014201,8014202,L,100
"1",8014001,8014002,"1",8014301,8014302,L,100
"1",8013901,8013902,"1",8014401,8014402,L,100
"1",8014401,8014402,"1",8014501,8014502,L,100
"1",8014401,8014402,"1",8014601,8014602,L,100
"1",8014401,8014402,"1",8014701,8014702,L,100
"1",8013901,8013902,"1",8014801,8014802,L,100
"1",8014801,8014802,"1",8014901,8014902,L,100
"1",8014801,8014802,"1",8015001,8015002,L,100
"1",8014801,8014802,"1",8015101,8015102,L,100
"1",8007101,8007102,"1",8015201,8015202,L,100
"1",8015201,8015202,"1",8015301,8015302,L,100
"1",8015301,8015302,"1",8015401,8015402,L,100
"1",8015401,8015402,"1",8015501,8015502,L,100
"1",8015401,8015402,"1",8015601,8015602,L,100
"1",8015401,8015402,"1",8015701,8015702,L,100
"1",8015301,8015302,"1",8015801,8015802,L,100
"1",8015801,8015802,"1",8015901,8015902,L,100
"1",8015801,8015802,"1",8016001,8016002,L,100
"1",8015801,8015802,"1",8016101,8016102,L,100
"1",8015301,8015302,"1",8016201,8016202,L,100
"1",8016201,8016202,"1",8016301,8016302,L,100
"1",8016201,8016202,"1",8016401,8016402,L,100
"1",8016201,8016202,"1",8016501,8016502,L,100
"1",8015201,8015202,"1",8016601,8016602,L,100
"1",8016601,8016602,"1",8016701,8016702,L,100
"1",8016701,8016702,"1",8016801,8016802,L,100
"1",8016701,8016702,"1",8016901,8016902,L,100
"1",8016701,8016702,"1",8017001,8017002,L,100
"1",8016601,8016602,"1",8017101,8017102,L,100
"1",8017101,8017102,"1",8017201,8017202,L,100
"1",8017101,8017102,"1",8017301,8017302,L,100
"1",8017101,8017102,"1",8017401,8017402,L,100
"1",8016601,8016602,"1",8017501,8017502,L,100
"1",8017501,8017502,"1",8017601,8017602,L,100
"1",8017501,8017502,"1",8017701,8017702,L,100
"1",8017501,8017502,"1",8017801,8017802,L,100
"1",8015201,8015202,"1",8017901,8017902,L,100
"1",8017901,8017902,"1",8018001,8018002,L,100
"1",8018001,8018002,"1",8018101,8018102,L,100
"1",8018001,8018002,"1",8018201,8018202,L,100
"1",8018001,8018002,"1",8018301,8018302,L,100
"1",8017901,8017902,"1",8018401,8018402,L,100
"1",8018401,8018402,"1",8018501,8018502,L,100
"1",8018401,8018402,"1",8018601,8018602,L,100
"1",8018401,8018402,"1",8018701,8018702,L,100
"1",8017901,8017902,"1",8018801,8018802,L,100
"1",8018801,8018802,"1",8018901,8018902,L,100
"1",8018801,8018802,"1",8019001,8019002,L,100
"1",8018801,8018802,"1",8019101,8019102,L,100
"1",7982701,7982702,"1",8019201,8019202,L,100
"1",8019201,8019202,"1",8019301,8019302,L,100
"1",8019301,8019302,"1",8019401,8019402,L,100
"1",8019401,8019402,"1",8019501,8019502,L,100
"1",8019501,8019502,"1",8019601,8019602,L,100
"1",8019601,8019602,"1",8019701,8019702,L,100
"1",8019601,8019602,"1",8019801,8019802,L,100
"1",8019601,8019602,"1",8019901,8019902,L,100
"1",8019501,8019502,"1",8020001,8020002,L,100
"1",8020001,8020002,"1",8020101,8020102,L,100
"1",8020001,8020002,"1",8020201,8020202,L,100
"1",8020001,8020002,"1",8020301,8020302,L,100
"1",8019501,8019502,"1",8020401,8020402,L,100
"1",8020401,8020402,"1",8020501,8020502,L,100
"1",8020401,8020402,"1",8020601,8020602,L,100
"1",8020401,8020402,"1",8020701,8020702,L,100
"1",8019401,8019402,"1",8020801,8020802,L,100
"1",8020801,8020802,"1",8020901,8020902,L,100
"1",8020901,8020902,"1",8021001,8021002,L,100
"1",8020901,8020902,"1",8021101,8021102,L,100
"1",8020901,8020902,"1",8021201,8021202,L,100
"1",8020801,8020802,"1",8021301,8021302,L,100
"1",8021301,8021302,"1",8021401,8021402,L,100
"1",8021301,8021302,"1",8021501,8021502,L,100
"1",8021301,8021302,"1",8021601,8021602,L,100
"1",8020801,8020802,"1",8021701,8021702,L,100
"1",8021701,8021702,"1",8021801,8021802,L,100
"1",8021701,8021702,"1",8021901,8021902,L,100
"1",8021701,8021702,"1",8022001,8022002,L,100
"1",8019401,8019402,"1",8022101,8022102,L,100
"1",8022101,8022102,"1",8022201,8022202,L,100
"1",8022201,8022202,"1",8022301,8022302,L,100
"1",8022201,8022202,"1",8022401,8022402,L,100
"1",8022201,8022202,"1",8022501,8022502,L,100
"1",8022101,8022102,"1",8022601,8022602,L,100
"1",8022601,8022602,"1",8022701,8022702,L,100
"1",8022601,8022602,"1",8022801,8022802,L,100
"1",8022601,8022602,"1",8022901,8022902,L,100
"1",8022101,8022102,"1",8023001,8023002,L,100
"1",8023001,8023002,"1",8023101,8023102,L,100
"1",8023001,8023002,"1",8023201,8023202,L,100
"1",8023001,8023002,"1",8023301,8023302,L,100
"1",8019301,8019302,"1",8023401,8023402,L,100
"1",8023401,8023402,"1",8023501,8023502,L,100
"1",8023501,8023502,"1",8023601,8023602,L,100
"1",8023601,8023602,"1",8023701,8023702,L,100
"1",8023601,8023602,"1",8023801,8023802,L,100
"1",8023601,8023602,"1",8023901,8023902,L,100
"1",8023501,8023502,"1",8024001,8024002,L,100
"1",8024001,8024002,"1",8024101,8024102,L,100
"1",8024001,8024002,"1",8024201,8024202,L,100
"1",8024001,8024002,"1",8024301,8024302,L,100
"1",8023501,8023502,"1",8024401,8024402,L,100
"1",8024401,8024402,"1",8024501,8024502,L,100
"1",8024401,8024402,"1",8024601,8024602,L,100
"1",8024401,8024402,"1",8024701,8024702,L,100
"1",8023401,8023402,"1",8024801,8024802,L,100
"1",8024801,8024802,"1",8024901,8024902,L,100
"1",8024901,8024902,"1",8025001,8025002,L,100
"1",8024901,8024902,"1",8025101,8025102,L,100
"1",8024901,8024902,"1",8025201,8025202,L,100
"1",8024801,8024802,"1",8025301,8025302,L,100
"1",8025301,8025302,"1",8025401,8025402,L,100
"1",8025301,8025302,"1",8025501,8025502,L,100
"1",8025301,8025302,"1",8025601,8025602,L,100
"1",8024801,8024802,"1",8025701,8025702,L,100
"1",8025701,8025702,"1",8025801,8025802,L,100
"1",8025701,8025702,"1",8025901,8025902,L,100
"1",8025701,8025702,"1",8026001,8026002,L,100
"1",8023401,8023402,"1",8026101,8026102,L,100
"1",8026101,8026102,"1",8026201,8026202,L,100
"1",8026201,8026202,"1",8026301,8026302,L,100
"1",8026201,8026202,"1",8026401,8026402,L,100
"1",8026201,8026202,"1",8026501,8026502,L,100
"1",8026101,8026102,"1",8026601,8026602,L,100
"1",8026601,8026602,"1",8026701,8026702,L,100
"1",8026601,8026602,"1",8026801,8026802,L,100
"1",8026601,8026602,"1",8026901,8026902,L,100
"1",8026101,8026102,"1",8027001,8027002,L,100
"1",8027001,8027002,"1",8027101,8027102,L,100
"1",8027001,8027002,"1",8027201,8027202,L,100
"1",8027001,8027002,"1",8027301,8027302,L,100
"1",8019301,8019302,"1",8027401,8027402,L,100
"1",8027401,8027402,"1",8027501,8027502,L,100
"1",8027501,8027502,"1",8027601,8027602,L,100
"1",8027601,8027602,"1",8027701,8027702,L,100
"1",8027601,8027602,"1",8027801,8027802,L,100
"1",8027601,8027602,"1",8027901,8027902,L,100
"1",8027501,8027502,"1",8028001,8028002,L,100
"1",8028001,8028002,"1",8028101,8028102,L,100
"1",8028001,8028002,"1",8028201,8028202,L,100
"1",8028001,8028002,"1",8028301,8028302,L,100
"1",8027501,8027502,"1",8028401,8028402,L,100
"1",8028401,8028402,"1",8028501,8028502,L,100
"1",8028401,8028402,"1",8028601,8028602,L,100
"1",8028401,8028402,"1",8028701,8028702,L,100
"1",8027401,8027402,"1",8028801,8028802,L,100
"1",8028801,8028802,"1",8028901,8028902,L,100
"1",8028901,8028902,"1",8029001,8029002,L,100
"1",8028901,8028902,"1",8029101,8029102,L,100
"1",8028901,8028902,"1",8029201,8029202,L,100
"1",8028801,8028802,"1",8029301,8029302,L,100
"1",8029301,8029302,"1",8029401,8029402,L,100
"1",8029301,8029302,"1",8029501,8029502,L,100
"1",8029301,8029302,"1",8029601,8029602,L,100
"1",8028801,8028802,"1",8029701,8029702,L,100
"1",8029701,8029702,"1",8029801,8029802,L,100
"1",8029701,8029702,"1",8029901,8029902,L,100
"1",8029701,8029702,"1",8030001,8030002,L,100
"1",8027401,8027402,"1",8030101,8030102,L,100
"1",8030101,8030102,"1",8030201,8030202,L,100
"1",8030201,8030202,"1",8030301,8030302,L,100
"1",8030201,8030202,"1",8030401,8030402,L,100
"1",8030201,8030202,"1",8030501,8030502,L,100
"1",8030101,8030102,"1",8030601,8030602,L,100
"1",8030601,8030602,"1",8030701,8030702,L,100
"1",8030601,8030602,"1",8030801,8030802,L,100
"1",8030601,8030602,"1",8030901,8030902,L,100
"1",8030101,8030102,"1",8031001,8031002,L,100
"1",8031001,8031002,"1",8031101,8031102,L,100
"1",8031001,8031002,"1",8031201,8031202,L,100
"1",8031001,8031002,"1",8031301,8031302,L,100
"1",8019201,8019202,"1",8031401,8031402,L,100
"1",8031401,8031402,"1",8031501,8031502,L,100
"1",8031501,8031502,"1",8031601,8031602,L,100
"1",8031601,8031602,"1",8031701,8031702,L,100
"1",8031701,8031702,"1",8031801,8031802,L,100
"1",8031701,8031702,"1",8031901,8031902,L,100
"1",8031701,8031702,"1",8032001,8032002,L,100
"1",8031601,8031602,"1",8032101,8032102,L,100
"1",8032101,8032102,"1",8032201,8032202,L,100
"1",8032101,8032102,"1",8032301,8032302,L,100
"1",8032101,8032102,"1",8032401,8032402,L,100
"1",8031601,8031602,"1",8032501,8032502,L,100
"1",8032501,8032502,"1",8032601,8032602,L,100
"1",8032501,8032502,"1",8032701,8032702,L,100
"1",8032501,8032502,"1",8032801,8032802,L,100
"1",8031501,8031502,"1",8032901,8032902,L,100
"1",8032901,8032902,"1",8033001,8033002,L,100
"1",8033001,8033002,"1",8033101,8033102,L,100
"1",8033001,8033002,"1",8033201,8033202,L,100
"1",8033001,8033002,"1",8033301,8033302,L,100
"1",8032901,8032902,"1",8033401,8033402,L,100
"1",8033401,8033402,"1",8033501,8033502,L,100
"1",8033401,8033402,"1",8033601,8033602,L,100
"1",8033401,8033402,"1",8033701,8033702,L,100
"1",8032901,8032902,"1",8033801,8033802,L,100
"1",8033801,8033802,"1",8033901,8033902,L,100
"1",8033801,8033802,"1",8034001,8034002,L,100
"1",8033801,8033802,"1",8034101,8034102,L,100
"1",8031501,8031502,"1",8034201,8034202,L,100
"1",8034201,8034202,"1",8034301,8034302,L,100
"1",8034301,8034302,"1",8034401,8034402,L,100
"1",8034301,8034302,"1",8034501,8034502,L,100
"1",8034301,8034302,"1",8034601,8034602,L,100
"1",8034201,8034202,"1",8034701,8034702,L,100
"1",8034701,8034702,"1",8034801,8034802,L,100
"1",8034701,8034702,"1",8034901,8034902,L,100
"1",8034701,8034702,"1",8035001,8035002,L,100
"1",8034201,8034202,"1",8035101,8035102,L,100
"1",8035101,8035102,"1",8035201,8035202,L,100
"1",8035101,8035102,"1",8035301,8035302,L,100
"1",8035101,8035102,"1",8035401,8035402,L,100
"1",8031401,8031402,"1",8035501,8035502,L,100
"1",8035501,8035502,"1",8035601,8035602,L,100
"1",8035601,8035602,"1",8035701,8035702,L,100
"1",8035701,8035702,"1",8035801,8035802,L,100
"1",8035701,8035702,"1",8035901,8035902,L,100
"1",8035701,8035702,"1",8036001,8036002,L,100
"1",8035601,8035602,"1",8036101,8036102,L,100
"1",8036101,8036102,"1",8036201,8036202,L,100
"1",8036101,8036102,"1",8036301,8036302,L,100
"1",8036101,8036102,"1",8036401,8036402,L,100
"1",8035601,8035602,"1",8036501,8036502,L,100
"1",8036501,8036502,"1",8036601,8036602,L,100
"1",8036501,8036502,"1",8036701,8036702,L,100
"1",8036501,8036502,"1",8036801,8036802,L,100
"1",8035501,8035502,"1",8036901,8036902,L,100
"1",8036901,8036902,"1",8037001,8037002,L,100
"1",8037001,8037002,"1",8037101,8037102,L,100
"1",8037001,8037002,"1",8037201,8037202,L,100
"1",8037001,8037002,"1",8037301,8037302,L,100
"1",8036901,8036902,"1",8037401,8037402,L,100
"1",8037401,8037402,"1",8037501,8037502,L,100
"1",8037401,8037402,"1",8037601,8037602,L,100
"1",8037401,8037402,"1",8037701,8037702,L,100
"1",8036901,8036902,"1",8037801,8037802,L,100
"1",8037801,8037802,"1",8037901,8037902,L,100
"1",8037801,8037802,"1",8038001,8038002,L,100
"1",8037801,8037802,"1",8038101,8038102,L,100
"1",8035501,8035502,"1",8038201,8038202,L,100
"1",8038201,8038202,"1",8038301,8038302,L,100
"1",8038301,8038302,"1",8038401,8038402,L,100
"1",8038301,8038302,"1",8038501,8038502,L,100
"1",8038301,8038302,"1",8038601,8038602,L,100
"1",8038201,8038202,"1",8038701,8038702,L,100
"1",8038701,8038702,"1",8038801,8038802,L,100
"1",8038701,8038702,"1",8038901,8038902,L,100
"1",8038701,8038702,"1",8039001,8039002,L,100
"1",8038201,8038202,"1",8039101,8039102,L,100
"1",8039101,8039102,"1",8039201,8039202,L,100
"1",8039101,8039102,"1",8039301,8039302,L,100
"1",8039101,8039102,"1",8039401,8039402,L,100
"1",8031401,8031402,"1",8039501,8039502,L,100
"1",8039501,8039502,"1",8039601,8039602,L,100
"1",8039601,8039602,"1",8039701,8039702,L,100
"1",8039701,8039702,"1",8039801,8039802,L,100
"1",8039701,8039702,"1",8039901,8039902,L,100
"1",8039701,8039702,"1",8040001,8040002,L,100
"1",8039601,8039602,"1",8040101,8040102,L,100
"1",8040101,8040102,"1",8040201,8040202,L,100
"1",8040101,8040102,"1",8040301,8040302,L,100
"1",8040101,8040102,"1",8040401,8040402,L,100
"1",8039601,8039602,"1",8040501,8040502,L,100
"1",8040501,8040502,"1",8040601,8040602,L,100
"1",8040501,8040502,"1",8040701,8040702,L,100
"1",8040501,8040502,"1",8040801,8040802,L,100
"1",8039501,8039502,"1",8040901,8040902,L,100
"1",8040901,8040902,"1",8041001,8041002,L,100
"1",8041001,8041002,"1",8041101,8041102,L,100
"1",8041001,8041002,"1",8041201,8041202,L,100
"1",8041001,8041002,"1",8041301,8041302,L,100
"1",8040901,8040902,"1",8041401,8041402,L,100
"1",8041401,8041402,"1",8041501,8041502,L,100
"1",8041401,8041402,"1",8041601,8041602,L,100
"1",8041401,8041402,"1",8041701,8041702,L,100
"1",8040901,8040902,"1",8041801,8041802,L,100
"1",8041801,8041802,"1",8041901,8041902,L,100
"1",8041801,8041802,"1",8042001,8042002,L,100
"1",8041801,8041802,"1",8042101,8042102,L,100
"1",8039501,8039502,"1",8042201,8042202,L,100
"1",8042201,8042202,"1",8042301,8042302,L,100
"1",8042301,8042302,"1",8042401,8042402,L,100
"1",8042301,8042302,"1",8042501,8042502,L,100
"1",8042301,8042302,"1",8042601,8042602,L,100
"1",8042201,8042202,"1",8042701,8042702,L,100
"1",8042701,8042702,"1",8042801,8042802,L,100
"1",8042701,8042702,"1",8042901,8042902,L,100
"1",8042701,8042702,"1",8043001,8043002,L,100
"1",8042201,8042202,"1",8043101,8043102,L,100
"1",8043101,8043102,"1",8043201,8043202,L,100
"1",8043101,8043102,"1",8043301,8043302,L,100
"1",8043101,8043102,"1",8043401,8043402,L,100
"1",8019201,8019202,"1",8043501,8043502,L,100
"1",8043501,8043502,"1",8043601,8043602,L,100
"1",8043601,8043602,"1",8043701,8043702,L,100
"1",8043701,8043702,"1",8043801,8043802,L,100
"1",8043801,8043802,"1",8043901,8043902,L,100
"1",8043801,8043802,"1",8044001,8044002,L,100
"1",8043801,8043802,"1",8044101,8044102,L,100
"1",8043701,8043702,"1",8044201,8044202,L,100
"1",8044201,8044202,"1",8044301,8044302,L,100
"1",8044201,8044202,"1",8044401,8044402,L,100
"1",8044201,8044202,"1",8044501,8044502,L,100
"1",8043701,8043702,"1",8044601,8044602,L,100
"1",8044601,8044602,"1",8044701,8044702,L,100
"1",8044601,8044602,"1",8044801,8044802,L,100
"1",8044601,8044602,"1",8044901,8044902,L,100
"1",8043601,8043602,"1",8045001,8045002,L,100
"1",8045001,8045002,"1",8045101,8045102,L,100
"1",8045101,8045102,"1",8045201,8045202,L,100
"1",8045101,8045102,"1",8045301,8045302,L,100
"1",8045101,8045102,"1",8045401,8045402,L,100
"1",8045001,8045002,"1",8045501,8045502,L,100
"1",8045501,8045502,"1",8045601,8045602,L,100
"1",8045501,8045502,"1",8045701,8045702,L,100
"1",8045501,8045502,"1",8045801,8045802,L,100
"1",8045001,8045002,"1",8045901,8045902,L,100
"1",8045901,8045902,"1",8046001,8046002,L,100
"1",8045901,8045902,"1",8046101,8046102,L,100
"1",8045901,8045902,"1",8046201,8046202,L,100
"1",8043601,8043602,"1",8046301,8046302,L,100
"1",8046301,8046302,"1",8046401,8046402,L,100
"1",8046401,8046402,"1",8046501,8046502,L,100
"1",8046401,8046402,"1",8046601,8046602,L,100
"1",8046401,8046402,"1",8046701,8046702,L,100
"1",8046301,8046302,"1",8046801,8046802,L,100
"1",8046801,8046802,"1",8046901,8046902,L,100
"1",8046801,8046802,"1",8047001,8047002,L,100
"1",8046801,8046802,"1",8047101,8047102,L,100
"1",8046301,8046302,"1",8047201,8047202,L,100
"1",8047201,8047202,"1",8047301,8047302,L,100
"1",8047201,8047202,"1",8047401,8047402,L,100
"1",8047201,8047202,"1",8047501,8047502,L,100
"1",8043501,8043502,"1",8047601,8047602,L,100
"1",8047601,8047602,"1",8047701,8047702,L,100
"1",8047701,8047702,"1",8047801,8047802,L,100
"1",8047801,8047802,"1",8047901,8047902,L,100
"1",8047801,8047802,"1",8048001,8048002,L,100
"1",8047801,8047802,"1",8048101,8048102,L,100
"1",8047701,8047702,"1",8048201,8048202,L,100
"1",8048201,8048202,"1",8048301,8048302,L,100
"1",8048201,8048202,"1",8048401,8048402,L,100
"1",8048201,8048202,"1",8048501,8048502,L,100
"1",8047701,8047702,"1",8048601,8048602,L,100
"1",8048601,8048602,"1",8048701,8048702,L,100
"1",8048601,8048602,"1",8048801,8048802,L,100
"1",8048601,8048602,"1",8048901,8048902,L,100
"1",8047601,8047602,"1",8049001,8049002,L,100
"1",8049001,8049002,"1",8049101,8049102,L,100
"1",8049101,8049102,"1",8049201,8049202,L,100
"1",8049101,8049102,"1",8049301,8049302,L,100
"1",8049101,8049102,"1",8049401,8049402,L,100
"1",8049001,8049002,"1",8049501,8049502,L,100
"1",8049501,8049502,"1",8049601,8049602,L,100
"1",8049501,8049502,"1",8049701,8049702,L,100
"1",8049501,8049502,"1",8049801,8049802,L,100
"1",8049001,8049002,"1",8049901,8049902,L,100
"1",8049901,8049902,"1",8050001,8050002,L,100
"1",8049901,8049902,"1",8050101,8050102,L,100
"1",8049901,8049902,"1",8050201,8050202,L,100
"1",8047601,8047602,"1",8050301,8050302,L,100
"1",8050301,8050302,"1",8050401,8050402,L,100
"1",8050401,8050402,"1",8050501,8050502,L,100
"1",8050401,8050402,"1",8050601,8050602,L,100
"1",8050401,8050402,"1",8050701,8050702,L,100
"1",8050301,8050302,"1",8050801,8050802,L,100
"1",8050801,8050802,"1",8050901,8050902,L,100
"1",8050801,8050802,"1",8051001,8051002,L,100
"1",8050801,8050802,"1",8051101,8051102,L,100
"1",8050301,8050302,"1",8051201,8051202,L,100
"1",8051201,8051202,"1",8051301,8051302,L,100
"1",8051201,8051202,"1",8051401,8051402,L,100
"1",8051201,8051202,"1",8051501,8051502,L,100
"1",8043501,8043502,"1",8051601,8051602,L,100
"1",8051601,8051602,"1",8051701,8051702,L,100
"1",8051701,8051702,"1",8051801,8051802,L,100
"1",8051801,8051802,"1",8051901,8051902,L,100
"1",8051801,8051802,"1",8052001,8052002,L,100
"1",8051801,8051802,"1",8052101,8052102,L,100
"1",8051701,8051702,"1",8052201,8052202,L,100
"1",8052201,8052202,"1",8052301,8052302,L,100
"1",8052201,8052202,"1",8052401,8052402,L,100
"1",8052201,8052202,"1",8052501,8052502,L,100
"1",8051701,8051702,"1",8052601,8052602,L,100
"1",8052601,8052602,"1",8052701,8052702,L,100
"1",8052601,8052602,"1",8052801,8052802,L,100
"1",8052601,8052602,"1",8052901,8052902,L,100
"1",8051601,8051602,"1",8053001,8053002,L,100
"1",8053001,8053002,"1",8053101,8053102,L,100
"1",8053101,8053102,"1",8053201,8053202,L,100
"1",8053101,8053102,"1",8053301,8053302,L,100
"1",8053101,8053102,"1",8053401,8053402,L,100
"1",8053001,8053002,"1",8053501,8053502,L,100
"1",8053501,8053502,"1",8053601,8053602,L,100
"1",8053501,8053502,"1",8053701,8053702,L,100
"1",8053501,8053502,"1",8053801,8053802,L,100
"1",8053001,8053002,"1",8053901,8053902,L,100
"1",8053901,8053902,"1",8054001,8054002,L,100
"1",8053901,8053902,"1",8054101,8054102,L,100
"1",8053901,8053902,"1",8054201,8054202,L,100
"1",8051601,8051602,"1",8054301,8054302,L,100
"1",8054301,8054302,"1",8054401,8054402,L,100
"1",8054401,8054402,"1",8054501,8054502,L,100
"1",8054401,8054402,"1",8054601,8054602,L,100
"1",8054401,8054402,"1",8054701,8054702,L,100
"1",8054301,8054302,"1",8054801,8054802,L,100
"1",8054801,8054802,"1",8054901,8054902,L,100
"1",8054801,8054802,"1",8055001,8055002,L,100
"1",8054801,8054802,"1",8055101,8055102,L,100
"1",8054301,8054302,"1",8055201,8055202,L,100
"1",8055201,8055202,"1",8055301,8055302,L,100
"1",8055201,8055202,"1",8055401,8055402,L,100
"1",8055201,8055202,"1",8055501,8055502,L,100
"1",7982701,7982702,"1",8055601,8055602,L,100
"1",8055601,8055602,"1",8055701,8055702,L,100
"1",8055701,8055702,"1",8055801,8055802,L,100
"1",8055801,8055802,"1",8055901,8055902,L,100
"1",8055901,8055902,"1",8056001,8056002,L,100
"1",8056001,8056002,"1",8056101,8056102,L,100
"1",8056001,8056002,"1",8056201,8056202,L,100
"1",8056001,8056002,"1",8056301,8056302,L,100
"1",8055901,8055902,"1",8056401,8056402,L,100
"1",8056401,8056402,"1",8056501,8056502,L,100
"1",8056401,8056402,"1",8056601,8056602,L,100
"1",8056401,8056402,"1",8056701,8056702,L,100
"1",8055901,8055902,"1",8056801,8056802,L,100
"1",8056801,8056802,"1",8056901,8056902,L,100
"1",8056801,8056802,"1",8057001,8057002,L,100
"1",8056801,8056802,"1",8057101,8057102,L,100
"1",8055801,8055802,"1",8057201,8057202,L,100
"1",8057201,8057202,"1",8057301,8057302,L,100
"1",8057301,8057302,"1",8057401,8057402,L,100
"1",8057301,8057302,"1",8057501,8057502,L,100
"1",8057301,8057302,"1",8057601,8057602,L,100
"1",8057201,8057202,"1",8057701,8057702,L,100
"1",8057701,8057702,"1",8057801,8057802,L,100
"1",8057701,8057702,"1",8057901,8057902,L,100
"1",8057701,8057702,"1",8058001,8058002,L,100
"1",8057201,8057202,"1",8058101,8058102,L,100
"1",8058101,8058102,"1",8058201,8058202,L,100
"1",8058101,8058102,"1",8058301,8058302,L,100
"1",8058101,8058102,"1",8058401,8058402,L,100
"1",8055801,8055802,"1",8058501,8058502,L,100
"1",8058501,8058502,"1",8058601,8058602,L,100
"1",8058601,8058602,"1",8058701,8058702,L,100
"1",8058601,8058602,"1",8058801,8058802,L,100
"1",8058601,8058602,"1",8058901,8058902,L,100
"1",8058501,8058502,"1",8059001,8059002,L,100
"1",8059001,8059002,"1",8059101,8059102,L,100
"1",8059001,8059002,"1",8059201,8059202,L,100
"1",8059001,8059002,"1",8059301,8059302,L,100
"1",8058501,8058502,"1",8059401,8059402,L,100
